id,category_id,parent_id,type,lft,rgt,level,region,subregion,title,native,code,code3,address_format,postcode_required,has_states,can_ship,call_prefix,state,created,modified,created_by,modified_by,params
1,0,0,root,0,8731,0,,,,,,,,0,0,0,,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
2,0,1,continent,1,2120,1,,,Asia,,,,,0,0,0,,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
3,0,1,continent,2121,4762,1,,,Europe,,,,,0,0,0,,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
4,0,1,continent,4763,6722,1,,,Africa,,,,,0,0,0,,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
5,0,1,continent,6723,7232,1,,,Oceania,,,,,0,0,0,,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
6,0,1,continent,7233,8712,1,,,Americas,,,,,0,0,0,,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
7,0,1,continent,8713,8730,1,,,Antarctica,,,,,0,0,0,,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
8,0,2,country,2,67,2,Asia,Southern Asia,Afghanistan,افغانستان,AF,AFG,,0,0,0,93,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
9,0,3,country,2122,2195,2,Europe,Southern Europe,Albania,Shqipëria,AL,ALB,,0,0,0,355,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
10,0,4,country,4764,4861,2,Africa,Northern Africa,Algeria,الجزائر,DZ,DZA,,0,0,0,213,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
11,0,5,country,6724,6735,2,Oceania,Polynesia,American Samoa,American Samoa,AS,ASM,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
12,0,3,country,2196,2211,2,Europe,Southern Europe,Andorra,Andorra,AD,AND,,0,0,0,376,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
13,0,4,country,4862,4899,2,Africa,Middle Africa,Angola,Angola,AO,AGO,,0,0,0,244,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
14,0,6,country,7234,7235,2,Americas,Caribbean,Anguilla,Anguilla,AI,AIA,,0,0,1,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
15,0,7,country,8714,8715,2,Antarctica,Antarctica,Antarctica,,AQ,ATA,,0,0,1,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
16,0,6,country,7236,7253,2,Americas,Caribbean,Antigua and Barbuda,Antigua and Barbuda,AG,ATG,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
17,0,6,country,7254,7305,2,Americas,South America,Argentina,Argentina,AR,ARG,,0,1,0,54,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
18,0,2,country,68,91,2,Asia,Western Asia,Armenia,Հայաստան,AM,ARM,,0,0,0,374,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
19,0,6,country,7306,7307,2,Americas,Caribbean,Aruba,Aruba,AW,ABW,,0,0,1,297,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
20,0,5,country,6736,6753,2,Oceania,Australia and New Zealand,Australia,Australia,AU,AUS,,0,0,0,61,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
21,0,3,country,2212,2231,2,Europe,Western Europe,Austria,Österreich,AT,AUT,,0,0,0,43,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
22,0,2,country,92,245,2,Asia,Western Asia,Azerbaijan,Azərbaycan,AZ,AZE,,0,0,0,994,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
23,0,6,country,7308,7371,2,Americas,Caribbean,Bahamas,Bahamas,BS,BHS,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
24,0,2,country,246,257,2,Asia,Western Asia,Bahrain,البحرين,BH,BHR,,0,0,0,973,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
25,0,2,country,258,271,2,Asia,Southern Asia,Bangladesh,বাংলাদেশ,BD,BGD,,0,0,0,880,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
26,0,6,country,7372,7395,2,Americas,Caribbean,Barbados,Barbados,BB,BRB,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
27,0,3,country,2232,2247,2,Europe,Eastern Europe,Belarus,Белару́сь,BY,BLR,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
28,0,3,country,2248,2271,2,Europe,Western Europe,Belgium,Belgien,BE,BEL,{firstname} {lastname}\r\n{company}\r\n{address1}\r\n{address2}\r\n{postcode} {city}\r\n{country},0,0,0,32,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
29,0,6,country,7396,7409,2,Americas,Central America,Belize,Belize,BZ,BLZ,,0,0,0,501,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
30,0,4,country,4900,4925,2,Africa,Western Africa,Benin,Bénin,BJ,BEN,,0,0,0,229,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
31,0,6,country,7410,7433,2,Americas,Northern America,Bermuda,Bermuda,BM,BMU,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
32,0,2,country,272,313,2,Asia,Southern Asia,Bhutan,འབྲུག་ཡུལ་,BT,BTN,,0,0,0,975,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
33,0,6,country,7434,7453,2,Americas,South America,Bolivia,Wuliwya,BO,BOL,,0,0,0,591,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
34,0,3,country,2272,2309,2,Europe,Southern Europe,Bosnia and Herzegovina,Bosna i Hercegovina,BA,BIH,,0,0,0,387,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
35,0,4,country,4926,4947,2,Africa,Southern Africa,Botswana,Botswana,BW,BWA,,0,0,0,267,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
36,0,7,country,8716,8717,2,Antarctica,Antarctica,Bouvet Island,Bouvetøya,BV,BVT,,0,0,1,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
37,0,6,country,7454,7509,2,Americas,South America,Brazil,Brasil,BR,BRA,,0,0,0,55,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
38,0,4,country,4948,4965,2,Africa,Eastern Africa,British Indian Ocean Territory,British Indian Ocean Territory,IO,IOT,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
39,0,2,country,314,323,2,Asia,South-Eastern Asia,Brunei,Negara Brunei Darussalam,BN,BRN,,0,0,0,673,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
40,0,3,country,2310,2367,2,Europe,Eastern Europe,Bulgaria,България,BG,BGR,,0,0,0,359,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
41,0,4,country,4966,5057,2,Africa,Western Africa,Burkina Faso,Burkina Faso,BF,BFA,,0,0,0,226,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
42,0,4,country,5058,5091,2,Africa,Eastern Africa,Burundi,Burundi,BI,BDI,,0,0,0,257,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
43,0,2,country,324,375,2,Asia,South-Eastern Asia,Cambodia,Kâmpŭchéa,KH,KHM,,0,0,0,855,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
44,0,4,country,5092,5113,2,Africa,Middle Africa,Cameroon,Cameroon,CM,CMR,,0,0,0,237,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
45,0,6,country,7510,7537,2,Americas,Northern America,Canada,Canada,CA,CAN,,0,1,0,1,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
46,0,4,country,5114,5149,2,Africa,Western Africa,Cape Verde,Cabo Verde,CV,CPV,,0,0,0,238,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
47,0,6,country,7538,7555,2,Americas,Caribbean,Cayman Islands,Cayman Islands,KY,CYM,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
48,0,4,country,5150,5185,2,Africa,Middle Africa,Central African Republic,République centrafricaine,CF,CAF,,0,0,0,236,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
49,0,4,country,5186,5215,2,Africa,Middle Africa,Chad,تشاد,TD,TCD,,0,0,0,235,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
50,0,6,country,7556,7587,2,Americas,South America,Chile,Chile,CL,CHL,,0,0,0,56,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
51,0,2,country,376,441,2,Asia,Eastern Asia,China,中国,CN,CHN,,0,0,0,86,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
52,0,5,country,6754,6755,2,Oceania,Australia and New Zealand,Christmas Island,Christmas Island,CX,CXR,,0,0,1,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
53,0,5,country,6756,6767,2,Oceania,Australia and New Zealand,Cocos (Keeling) Islands,Cocos (Keeling) Islands,CC,CCK,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
54,0,6,country,7588,7655,2,Americas,South America,Colombia,Colombia,CO,COL,,0,0,0,57,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
55,0,4,country,5216,5223,2,Africa,Eastern Africa,Comoros,القمر,KM,COM,,0,0,0,269,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
56,0,4,country,5224,5247,2,Africa,Middle Africa,Republic of the Congo,République du Congo,CG,COG,,0,0,0,243,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
57,0,5,country,6768,6799,2,Oceania,Polynesia,Cook Islands,Cook Islands,CK,COK,,0,0,0,682,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
58,0,6,country,7656,7671,2,Americas,Central America,Costa Rica,Costa Rica,CR,CRI,,0,0,0,506,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
59,0,4,country,5248,5365,2,Africa,Western Africa,Ivory Coast,Côte d'Ivoire,CI,CIV,,0,0,0,225,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
60,0,3,country,2368,2411,2,Europe,Southern Europe,Croatia,Hrvatska,HR,HRV,,0,0,0,385,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
61,0,6,country,7672,7703,2,Americas,Caribbean,Cuba,Cuba,CU,CUB,,0,0,0,53,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
62,0,3,country,2412,2425,2,Europe,Eastern Europe,Cyprus,Κύπρος,CY,CYP,,0,0,0,357,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
63,0,3,country,2426,2455,2,Europe,Eastern Europe,Czechia,Česko,CZ,CZE,,0,0,0,420,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
64,0,3,country,2456,2489,2,Europe,Northern Europe,Denmark,Danmark,DK,DNK,,0,0,0,45,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
65,0,4,country,5366,5377,2,Africa,Eastern Africa,Djibouti,جيبوتي,DJ,DJI,,0,0,0,253,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
66,0,6,country,7704,7725,2,Americas,Caribbean,Dominica,Dominica,DM,DMA,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
67,0,6,country,7726,7791,2,Americas,Caribbean,Dominican Republic,República Dominicana,DO,DOM,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
68,0,2,country,442,469,2,Asia,South-Eastern Asia,Timor-Leste,Timor-Leste,TL,TLS,,0,0,0,670,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
69,0,6,country,7792,7837,2,Americas,South America,Ecuador,Ecuador,EC,ECU,,0,0,0,593,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
70,0,4,country,5378,5431,2,Africa,Northern Africa,Egypt,مصر,EG,EGY,,0,0,0,20,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
71,0,6,country,7838,7867,2,Americas,Central America,El Salvador,El Salvador,SV,SLV,,0,0,0,503,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
72,0,4,country,5432,5447,2,Africa,Middle Africa,Equatorial Guinea,Guinée équatoriale,GQ,GNQ,,0,0,0,240,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
73,0,4,country,5448,5461,2,Africa,Eastern Africa,Eritrea,إرتريا,ER,ERI,,0,0,0,291,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
74,0,3,country,2490,2521,2,Europe,Northern Europe,Estonia,Eesti,EE,EST,,0,0,0,372,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
75,0,4,country,5462,5485,2,Africa,Eastern Africa,Ethiopia,ኢትዮጵያ,ET,ETH,,0,0,0,251,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
76,0,6,country,7868,7869,2,Americas,South America,Falkland Islands,Falkland Islands,FK,FLK,,0,0,1,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
77,0,3,country,2522,2523,2,Europe,Northern Europe,Faroe Islands,Færøerne,FO,FRO,,0,0,1,298,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
78,0,5,country,6800,6811,2,Oceania,Melanesia,Fiji,Fiji,FJ,FJI,,0,0,0,679,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
79,0,3,country,2524,2537,2,Europe,Northern Europe,Finland,Suomi,FI,FIN,,0,0,0,358,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
80,0,3,country,2538,2731,2,Europe,Western Europe,France,France,FR,FRA,{firstname} {lastname}\r\n{company}\r\n{address1}\r\n{address2}\r\n{postcode} {city}\r\n{country},1,0,0,33,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
81,0,6,country,7870,7871,2,Americas,South America,French Guiana,Guyane française,GF,GUF,,0,0,1,594,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
82,0,5,country,6812,6823,2,Oceania,Polynesia,French Polynesia,Polynésie française,PF,PYF,,0,0,0,689,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
83,0,7,country,8718,8729,2,Antarctica,Antarctica,French Southern and Antarctic Lands,Terres australes et antarctiques françaises,TF,ATF,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
84,0,4,country,5486,5505,2,Africa,Middle Africa,Gabon,Gabon,GA,GAB,,0,0,0,241,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
85,0,4,country,5506,5533,2,Africa,Western Africa,Gambia,Gambia,GM,GMB,,0,0,0,220,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
86,0,2,country,470,495,2,Asia,Western Asia,Georgia,საქართველო,GE,GEO,,0,0,0,995,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
87,0,3,country,2732,2765,2,Europe,Western Europe,Germany,Deutschland,DE,DEU,{company}\r\n{firstname} {lastname}\r\n{address1}\r\n{address2}\r\n{postcode} {city}\r\n{country},1,0,0,49,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
88,0,4,country,5534,5555,2,Africa,Western Africa,Ghana,Ghana,GH,GHA,,0,0,0,233,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
89,0,3,country,2766,2767,2,Europe,Southern Europe,Gibraltar,Gibraltar,GI,GIB,,0,0,1,350,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
90,0,3,country,2768,2795,2,Europe,Southern Europe,Greece,Ελλάδα,GR,GRC,,0,0,0,30,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
91,0,6,country,7872,7879,2,Americas,Northern America,Greenland,Kalaallit Nunaat,GL,GRL,,0,0,0,299,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
92,0,6,country,7880,7897,2,Americas,Caribbean,Grenada,Grenada,GD,GRD,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
93,0,6,country,7898,7899,2,Americas,Caribbean,Guadeloupe,Guadeloupe,GP,GLP,,0,0,1,590,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
94,0,5,country,6824,6825,2,Oceania,Micronesia,Guam,Guåhån,GU,GUM,,0,0,1,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
95,0,6,country,7900,7945,2,Americas,Central America,Guatemala,Guatemala,GT,GTM,,0,0,0,502,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
96,0,4,country,5556,5625,2,Africa,Western Africa,Guinea,Guinée,GN,GIN,,0,0,0,224,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
97,0,4,country,5626,5645,2,Africa,Western Africa,Guinea-Bissau,Guiné-Bissau,GW,GNB,,0,0,0,245,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
98,0,6,country,7946,7967,2,Americas,South America,Guyana,Guyana,GY,GUY,,0,0,0,592,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
99,0,6,country,7968,7987,2,Americas,Caribbean,Haiti,Haïti,HT,HTI,,0,0,0,509,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
100,0,5,country,6826,6835,2,Oceania,Australia and New Zealand,Heard Island and McDonald Islands,Heard Island and McDonald Islands,HM,HMD,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
101,0,6,country,7988,8025,2,Americas,Central America,Honduras,Honduras,HN,HND,,0,0,0,504,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
102,0,2,country,496,533,2,Asia,Eastern Asia,Hong Kong,Hong Kong,HK,HKG,,0,0,0,852,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
103,0,3,country,2796,2797,2,Europe,Eastern Europe,Hungary,Magyarország,HU,HUN,,0,0,1,36,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
104,0,3,country,2798,2815,2,Europe,Northern Europe,Iceland,Ísland,IS,ISL,,0,0,0,354,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
105,0,2,country,534,601,2,Asia,Southern Asia,India,India,IN,IND,,0,0,0,91,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
106,0,2,country,602,671,2,Asia,South-Eastern Asia,Indonesia,Indonesia,ID,IDN,,0,1,0,62,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
107,0,2,country,672,735,2,Asia,Southern Asia,Iran,ایران,IR,IRN,,0,0,0,98,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
108,0,2,country,736,773,2,Asia,Western Asia,Iraq,العراق,IQ,IRQ,,0,0,0,964,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
109,0,3,country,2816,2869,2,Europe,Northern Europe,Ireland,Ireland,IE,IRL,,0,0,0,353,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
110,0,2,country,774,797,2,Asia,Western Asia,Israel,إسرائيل,IL,ISR,,0,0,0,972,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
111,0,3,country,2870,3085,2,Europe,Southern Europe,Italy,Italien,IT,ITA,,0,1,0,39,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
112,0,6,country,8026,8055,2,Americas,Caribbean,Jamaica,Jamaica,JM,JAM,,0,0,0,0,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
113,0,2,country,798,893,2,Asia,Eastern Asia,Japan,日本,JP,JPN,,0,1,0,81,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
114,0,2,country,894,919,2,Asia,Western Asia,Jordan,الأردن,JO,JOR,,0,0,0,962,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
115,0,2,country,920,955,2,Asia,Central Asia,Kazakhstan,Қазақстан,KZ,KAZ,,0,0,0,7,1,2022-12-27 16:26:49,2022-12-27 16:26:51,0,0,[]
116,0,4,country,5646,5663,2,Africa,Eastern Africa,Kenya,Kenya,KE,KEN,,0,0,0,254,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
117,0,5,country,6836,6879,2,Oceania,Micronesia,Kiribati,Kiribati,KI,KIR,,0,0,0,686,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
118,0,2,country,956,979,2,Asia,Eastern Asia,North Korea,북한,KP,PRK,,0,0,0,850,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
119,0,2,country,980,1011,2,Asia,Eastern Asia,South Korea,대한민국,KR,KOR,,0,0,0,82,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
120,0,2,country,1012,1023,2,Asia,Western Asia,Kuwait,الكويت,KW,KWT,,0,0,0,965,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
121,0,2,country,1024,1041,2,Asia,Central Asia,Kyrgyzstan,Кыргызстан,KG,KGZ,,0,0,0,996,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
122,0,2,country,1042,1079,2,Asia,South-Eastern Asia,Laos,ສປປລາວ,LA,LAO,,0,0,0,856,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
123,0,3,country,3086,3459,2,Europe,Northern Europe,Latvia,Latvija,LV,LVA,,0,0,0,371,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
124,0,2,country,1080,1093,2,Asia,Western Asia,Lebanon,لبنان,LB,LBN,,0,0,0,961,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
125,0,4,country,5664,5685,2,Africa,Southern Africa,Lesotho,Lesotho,LS,LSO,,0,0,0,266,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
126,0,4,country,5686,5713,2,Africa,Western Africa,Liberia,Liberia,LR,LBR,,0,0,0,231,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
127,0,4,country,5714,5765,2,Africa,Northern Africa,Libya,ليبيا,LY,LBY,,0,0,0,218,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
128,0,3,country,3460,3483,2,Europe,Western Europe,Liechtenstein,Liechtenstein,LI,LIE,,0,0,0,423,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
129,0,3,country,3484,3505,2,Europe,Northern Europe,Lithuania,Lietuva,LT,LTU,,0,0,0,370,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
130,0,3,country,3506,3531,2,Europe,Western Europe,Luxembourg,Luxemburg,LU,LUX,,0,0,0,352,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
131,0,2,country,1094,1105,2,Asia,Eastern Asia,Macau,Macau,MO,MAC,,0,0,0,853,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
132,0,3,country,3532,3533,2,Europe,Southern Europe,Macedonia,Македонија,MK,MKD,,0,0,1,389,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
133,0,4,country,5766,5779,2,Africa,Eastern Africa,Madagascar,Madagascar,MG,MDG,,0,0,0,261,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
134,0,4,country,5780,5835,2,Africa,Eastern Africa,Malawi,Malawi,MW,MWI,,0,0,0,265,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
135,0,2,country,1106,1139,2,Asia,South-Eastern Asia,Malaysia,Malaysia,MY,MYS,,0,0,0,60,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
136,0,2,country,1140,1181,2,Asia,Southern Asia,Maldives,ދިވެހިރާއްޖޭގެ,MV,MDV,,0,0,0,960,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
137,0,4,country,5836,5855,2,Africa,Western Africa,Mali,Mali,ML,MLI,,0,0,0,223,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
138,0,3,country,3534,3671,2,Europe,Southern Europe,Malta,Malta,MT,MLT,,0,0,0,356,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
139,0,5,country,6880,6947,2,Oceania,Micronesia,Marshall Islands,Marshall Islands,MH,MHL,,0,0,0,692,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
140,0,6,country,8056,8057,2,Americas,Caribbean,Martinique,Martinique,MQ,MTQ,,0,0,1,596,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
141,0,4,country,5856,5883,2,Africa,Western Africa,Mauritania,موريتانيا,MR,MRT,,0,0,0,222,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
142,0,4,country,5884,5919,2,Africa,Eastern Africa,Mauritius,Mauritius,MU,MUS,,0,0,0,230,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
143,0,4,country,5920,5921,2,Africa,Eastern Africa,Mayotte,Mayotte,YT,MYT,,0,0,1,262,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
144,0,6,country,8058,8123,2,Americas,Northern America,Mexico,México,MX,MEX,,0,1,0,52,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
145,0,5,country,6948,6957,2,Oceania,Micronesia,Micronesia,Micronesia,FM,FSM,,0,0,0,691,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
146,0,3,country,3672,3695,2,Europe,Eastern Europe,Moldova,Moldova,MD,MDA,,0,0,0,373,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
147,0,3,country,3696,3705,2,Europe,Western Europe,Monaco,Monaco,MC,MCO,,0,0,0,377,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
148,0,2,country,1182,1227,2,Asia,Eastern Asia,Mongolia,Монгол улс,MN,MNG,,0,0,0,976,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
149,0,6,country,8124,8131,2,Americas,Caribbean,Montserrat,Montserrat,MS,MSR,,0,0,0,0,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
150,0,4,country,5922,6007,2,Africa,Northern Africa,Morocco,المغرب,MA,MAR,,0,0,0,212,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
151,0,4,country,6008,6031,2,Africa,Eastern Africa,Mozambique,Moçambique,MZ,MOZ,,0,0,0,258,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
152,0,2,country,1228,1257,2,Asia,South-Eastern Asia,Myanmar,မြန်မာ,MM,MMR,,0,0,0,95,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
153,0,4,country,6032,6059,2,Africa,Southern Africa,Namibia,Namibië,NA,NAM,,0,0,0,264,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
154,0,5,country,6958,6987,2,Oceania,Micronesia,Nauru,Nauru,NR,NRU,,0,0,0,674,1,2022-12-27 16:26:50,2022-12-27 16:26:51,0,0,[]
